rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_SCRIB,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_C10ORF96,methylation_gene__GENE_GPI,rnaseq_gene__GENE_LOC646813,methylation_gene__GENE_SHBG;SAT2,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CT47A6,rnaseq_gene__GENE_KRTAP19-3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_KCNK18,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_SULT6B1,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR10AG1,methylation_gene__GENE_SART3,rnaseq_gene__GENE_MLN,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_OR4A15,rnaseq_gene__GENE_NPBWR2,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_DEFB123,methylation_gene__GENE_MAP3K9,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_SNORA69,cnv_log2__GENE_SLC16A2,methylation_gene__GENE_GMCL1,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_CRYGA,rnaseq_gene__GENE_LINC01591,rnaseq_gene__GENE_MT1B,rnaseq_gene__GENE_PRAMEF22,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_FAM99A,methylation_gene__GENE_SKIL,methylation_gene__GENE_IL4R,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_LYZL1,rnaseq_gene__GENE_PRDM14,methylation_gene__GENE_FRY,methylation_gene__GENE_CCNG1,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_ZNF345,methylation_gene__GENE_ATP5S;L2HGDH,methylation_gene__GENE_AKT1,rnaseq_gene__GENE_CABP2,cnv_log2__GENE_PRKG1,methylation_gene__GENE_SIX5;DMPK,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_DEFB118,methylation_gene__GENE_CNOT10,methylation_gene__GENE_HIST1H1T,rnaseq_gene__GENE_LINC00635,rnaseq_gene__GENE_ADAD1,rnaseq_gene__GENE_NPPB,methylation_gene__GENE_PARP4,methylation_gene__GENE_RAB3GAP1,methylation_gene__GENE_NRXN2,methylation_gene__GENE_LDLR,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_HES3,rnaseq_gene__GENE_NKX6-2,cnv_log2__GENE_DDX18,methylation_gene__GENE_COASY,rnaseq_gene__GENE_HSD3B1,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_FAM194B,cnv_log2__GENE_LOC101927709,cnv_log2__GENE_STEAP3,cnv_log2__GENE_TMEM37,methylation_gene__GENE_ITPA,rnaseq_gene__GENE_RAG2,cnv_log2__GENE_INSIG2,rnaseq_gene__GENE_OR10Z1,methylation_gene__GENE_AP2B1,methylation_gene__GENE_TM7SF2,methylation_gene__GENE_RUNDC2A,target
0.0,-0.10152546,-0.13499984,-0.12492645,0.50691354,0.33535075,-0.15398254,-0.080184266,-0.36794093,-0.14799319,0.32459572,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.46540296,-0.11347569,-0.20951504,0.13871065,-0.15154496,-0.19452858,-0.5026979,-0.11092092,0.47384137,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.16801581,-0.0845062,0.5426998,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,0.25147814,0.5786155,-0.04428074,-0.30598083,-0.73464286,-0.30232492,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.286944,0.20902191,-0.1896218,-0.13701758,-0.28318796,-0.2138494,2.1961722,-0.489001,-0.0097712865,0.9543898,0.48024276,-0.12409579,-0.51330304,0.1281308,-0.076839514,-0.09485152,-0.2380257,0.23496006,-0.25760645,-0.15975301,-0.3223584,0.21077918,0.41709337,-0.05652026,0.6362177,-0.14480719,-0.080826886,-0.26930642,-1.007239,0.16390231,-0.28170022,-0.17410244,-0.104859196,-0.1223493,-1.006051,-0.9122192,-0.9123385,0.56549484,-0.24268843,-1.0073802,-0.044280745,-0.1424948,-0.4382248,-1.4783611,0
0.0,-0.10152546,-0.13499984,-0.12492645,0.12827145,-0.50828403,-0.15398254,-0.080184266,-0.55197906,-0.14799319,-0.041630894,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.36176506,-0.11347569,-0.20951504,-0.15584882,-0.15154496,-0.19452858,-0.2472718,-0.11092092,-0.6735997,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.5433266,-0.0845062,-0.34552613,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.4543843,-0.35243663,-0.04428074,0.0,0.6303188,0.0,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.08732309,0.26396555,-0.1896218,-0.13701758,-0.28318796,-0.25294763,-0.162585,-0.25762016,-0.36241266,0.014349967,-0.041524075,-0.12409579,0.0,-0.15131788,-0.076839514,-0.09485152,-0.40182787,-0.29151082,-0.25760645,-0.15975301,-0.3223584,1.1638448,0.045248747,-0.18477686,0.17321992,-0.14480719,-0.080826886,-0.26930642,0.0,-0.17048325,-0.28170022,-0.17481892,-0.104859196,-0.1223493,0.0,0.0,0.0,0.61735004,-0.24268843,0.0,-0.044280745,-0.18529962,-0.35925964,-0.88399464,1
0.0,-0.10152546,-0.13499984,-0.12492645,-0.047495488,0.9219304,-0.15398254,-0.080184266,-0.34216702,-0.14799319,0.0791823,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.67213136,-0.11347569,-0.20951504,0.37686998,-0.15154496,-0.19452858,0.041369755,-0.11092092,-0.9314037,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.24251491,-0.0845062,-0.43076417,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,0.6637073,0.05193374,-0.04428074,-0.058009572,-0.599443,-0.053524096,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.02166391,0.30885983,-0.1896218,-0.13701758,-0.28318796,-0.2645097,-0.32558614,-0.38747537,0.054848395,0.71699536,0.30444393,-0.12409579,0.07990442,0.09670883,-0.076839514,-0.09485152,-0.61912745,0.54009074,-0.25760645,-0.15975301,-0.3223584,0.58059937,0.16726038,-0.05385644,-0.09030461,-0.14480719,-0.080826886,-0.26930642,-0.052415565,0.1608403,-0.28170022,-0.29203168,-0.104859196,-0.1223493,-0.04897787,-0.070939474,-0.07136201,0.31862774,-0.24268843,-0.05257264,-0.044280745,0.6126487,-0.23299739,0.5854513,1
0.0,-0.10152546,-0.13499984,-0.12492645,-0.021391489,-0.04609594,-0.15398254,-0.080184266,0.3346598,-0.14799319,0.24099907,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.06223188,-0.11347569,-0.20951504,0.3180937,-0.15154496,-0.19452858,0.51142013,-0.11092092,-0.037527476,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.24746217,-0.0845062,-0.07760736,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,0.24717507,0.17125227,-0.04428074,0.0,0.6037833,0.0,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.33184108,0.0879794,-0.1896218,-0.13701758,-0.28318796,-0.056081418,-0.3103017,-0.4146502,-0.0078185825,1.0248923,0.945137,-0.12409579,0.0,0.9512288,-0.076839514,-0.09485152,-0.3963384,-0.12562045,-0.25760645,5.3915663,-0.3223584,0.92544127,1.528101,0.12640968,0.66634756,-0.14480719,-0.080826886,-0.26930642,0.0,0.4204946,3.1375263,-0.28365827,-0.104859196,-0.1223493,0.0,0.0,0.0,1.3537458,-0.24268843,0.0,-0.044280745,-0.6105225,-0.4391387,0.21577433,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.094804995,0.8553363,-0.15398254,-0.080184266,0.9750732,-0.14799319,0.5064563,-0.1463846,-0.1007914,-0.08072331,-0.31363326,0.5465785,-0.11347569,-0.20951504,0.18679139,-0.15154496,-0.19452858,1.3024167,-0.11092092,1.2021921,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.6157134,-0.0845062,1.4080892,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,0.89937073,0.36471578,-0.04428074,1.2782799,1.6729181,1.287236,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.8363629,0.39149466,-0.1896218,-0.13701758,-0.28318796,5.6917276,0.41357478,-0.42288065,0.28200597,1.1172404,0.18513253,-0.12409579,-0.16662334,0.6650102,-0.076839514,-0.09485152,-0.16333924,-0.08098856,-0.25760645,-0.15975301,-0.3223584,0.68005335,0.85372823,0.24346083,0.64365184,-0.14480719,-0.080826886,-0.26930642,1.8168864,0.7410573,0.7317646,0.348928,-0.104859196,10.1177225,1.8247285,6.99502,6.9920506,1.1404732,-0.24268843,1.8166986,-0.044280745,-0.020033626,0.23023294,1.5554801,1
0.0,-0.10152546,-0.13499984,-0.12492645,-0.36932448,-0.52087235,-0.15398254,-0.080184266,-1.7969191,-0.14799319,0.005498686,-0.1463846,-0.1007914,-0.08072331,2.3436766,-0.52963793,-0.11347569,-0.20951504,-0.30886677,-0.15154496,-0.19452858,-1.7722061,-0.11092092,-1.2644821,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,-0.43977576,-0.0845062,-1.1105615,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.8864759,-0.68644786,-0.04428074,-0.50917953,-0.74658555,-0.5062035,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-1.0363574,-0.4585161,-0.1896218,-0.13701758,-0.28318796,-0.39444318,-0.6405408,-0.525416,-0.41888037,-0.5832972,0.1544491,-0.12409579,1.0621635,-0.96965355,-0.076839514,-0.09485152,-0.996546,0.28046504,-0.25760645,-0.15975301,-0.3223584,-0.28014517,-0.59497595,-0.16734718,-0.95290744,-0.14480719,-0.080826886,0.24234267,-0.27206978,-0.1612036,0.16095178,-0.18785277,-0.104859196,-0.1223493,-0.2691496,-0.26447332,-0.2648261,-0.21492843,-0.24268843,-0.27222323,-0.044280745,-0.042603713,-0.64360857,-0.3051104,1
0.0,-0.10152546,-0.13499984,-0.12492645,-0.0062221964,0.4419928,-0.15398254,-0.080184266,-0.5148409,-0.14799319,0.21625102,-0.1463846,-0.1007914,-0.08072331,-0.31363326,0.07452327,-0.11347569,-0.20951504,0.21882588,-0.15154496,-0.19452858,-0.5058378,-0.11092092,-0.5885958,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,-0.17478172,-0.0845062,-0.16910851,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.7161605,0.31758767,-0.04428074,-0.3438653,-0.61973155,-0.34033617,-0.096591905,1.9399152,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.5405419,0.9368887,-0.1896218,-0.13701758,3.4387443,-0.18022016,-0.25369453,2.6350806,0.011850075,0.61728597,0.5096968,-0.12409579,0.110720396,0.10845602,-0.076839514,-0.09485152,-0.060931053,-0.2213837,-0.25760645,-0.15975301,-0.3223584,0.014260574,0.8442796,-0.30079174,0.18911567,-0.14480719,-0.080826886,-0.26930642,-0.42000017,-0.2178726,-0.28170022,-0.090164624,-0.104859196,-0.1223493,-0.41742852,-0.3948124,-0.3951182,1.0518445,-0.24268843,-0.42015117,-0.044280745,-0.36260602,-0.18275796,-0.8288044,1
0.0,-0.10152546,-0.13499984,-0.12492645,-0.16061756,-0.61246026,-0.15398254,-0.080184266,-1.319863,5.284422,-0.22617741,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.48762432,-0.11347569,-0.20951504,0.0027492074,-0.15154496,-0.19452858,-1.1818966,-0.11092092,-0.1510205,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.32592344,-0.0845062,-0.8215002,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.7515108,0.90081584,-0.04428074,0.24162234,-0.7905062,0.24711028,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.75073534,-0.6764901,-0.1896218,-0.13701758,-0.28318796,-0.24113975,-0.36835638,-0.22610283,-0.25353175,-0.25752977,-0.270827,-0.12409579,-0.28603524,-0.1672081,-0.076839514,-0.09485152,-0.6814305,0.18174511,-0.25760645,-0.15975301,-0.3223584,-0.12192748,0.09128535,-0.48414305,0.008316964,-0.14480719,-0.080826886,-0.26930642,-0.3348281,-0.16242589,-0.28170022,-0.26124313,-0.104859196,6.401601,-0.3320558,-0.31976867,-0.32010153,1.0885029,-0.24268843,-0.33498055,-0.044280745,-0.13715847,-0.5289536,-0.80047053,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.62570524,0.54111624,-0.15398254,-0.080184266,-0.7527401,-0.14799319,0.41696954,-0.1463846,-0.1007914,-0.08072331,-0.31363326,0.051259335,-0.11347569,-0.20951504,0.07070951,-0.15154496,-0.19452858,-0.36933315,-0.11092092,-0.73430747,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.839725,-0.0845062,0.47785032,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,0.3176994,0.47343394,-0.04428074,-0.04767744,0.7380812,-0.043157395,9.04149,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.43062717,0.038848758,-0.1896218,-0.13701758,-0.28318796,0.002499551,-0.09065228,-0.45159617,-0.0203057,0.27135816,0.656461,-0.12409579,0.11457239,0.0514831,-0.076839514,-0.09485152,-0.16400973,0.08825155,-0.25760645,-0.15975301,0.63388246,0.4988531,-0.08674797,0.2876653,0.25987485,-0.14480719,-0.080826886,-0.26930642,-0.31689715,0.10913952,-0.28170022,0.03714353,-0.104859196,-0.1223493,-0.31408262,-0.30397,-0.30430853,0.2265974,5.3397946,-0.31704986,-0.044280745,0.1058435,0.1833767,-0.7237141,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.7844127,0.27274132,-0.15398254,-0.080184266,1.3626653,-0.14799319,-0.05728158,1.8947508,-0.1007914,-0.08072331,-0.31363326,0.2622963,-0.11347569,-0.20951504,-0.13073313,-0.15154496,-0.19452858,0.03957311,-0.11092092,0.3546341,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,-0.36139238,-0.0845062,-0.28246632,7.91861,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.1293446,0.14725749,-0.04428074,-0.14066665,-0.62479496,-0.13645771,-0.096591905,-0.34784025,-0.17342965,-0.1259461,0.042390607,-0.16408952,4.454648,-0.07551869,-0.16750436,-0.019195009,0.028098138,-0.1896218,-0.13701758,-0.28318796,-0.20792882,0.3975569,-0.5272101,-0.021532737,-0.52096695,-0.35563204,-0.12409579,0.06064444,-0.11031883,-0.076839514,-0.09485152,-0.69879276,-0.32791793,-0.25760645,-0.15975301,-0.3223584,-0.05026144,-0.2791496,-0.14559923,-0.21047248,-0.14480719,-0.080826886,-0.26930642,-0.39310375,-0.3919254,-0.28170022,-0.2764902,-0.104859196,-0.1223493,-0.39046875,-0.3711144,-0.37142876,-0.03325327,-0.24268843,-0.3932552,-0.044280745,-0.044737652,0.05196663,-0.024898756,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.33155653,0.55410385,-0.15398254,-0.080184266,0.17197223,-0.14799319,0.36416474,-0.1463846,-0.1007914,-0.08072331,-0.31363326,0.3213401,-0.11347569,-0.20951504,0.54088414,1.5542765,-0.19452858,1.3158131,-0.11092092,0.82285595,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,1.5364243,-0.0845062,1.1679951,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,2.545689,1.2370402,-0.04428074,-0.2198797,1.2585994,-0.21593575,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.0008576548,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.49195927,0.22181278,-0.1896218,-0.13701758,-0.28318796,-0.09902908,0.47146028,-0.12708822,-0.14708368,1.4395055,0.30348146,8.999041,-0.6173069,0.42408374,-0.076839514,-0.09485152,0.14003256,-0.056651644,-0.25760645,-0.15975301,-0.3223584,0.7513592,0.3903497,-0.013535,1.7361636,-0.14480719,1.6697179,-0.26930642,-0.30344895,0.15943925,-0.28170022,0.034826055,0.83491427,-0.1223493,-0.3006027,-0.292121,-0.2924638,0.6343965,-0.24268843,-0.3036019,-0.044280745,1.4292134,0.16712028,0.87668854,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.356247,-0.14855835,-0.15398254,-0.080184266,-0.96198547,-0.14799319,0.046481505,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.028557897,-0.11347569,-0.20951504,-0.080032125,-0.15154496,-0.19452858,-0.83549714,-0.11092092,-1.0178686,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.66071105,-0.0845062,-0.4518261,6.412685,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.56537175,-0.5854515,-0.04428074,-0.69860196,-0.26175064,-0.6962596,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.40356156,0.12632921,-0.1896218,-0.13701758,4.066793,-0.46605152,-0.09317787,-0.502912,-0.6656446,0.20763534,1.2327458,-0.12409579,-1.1796983,-0.1479171,-0.076839514,-0.09485152,0.021598345,-0.026627474,-0.25760645,-0.15975301,-0.3223584,-0.49689043,-0.072335035,0.107884064,-0.7061314,-0.14480719,-0.080826886,-0.26930642,-0.37069005,-0.20910329,-0.28170022,-0.28092316,-0.104859196,-0.1223493,-0.36800224,-0.35136604,-0.35168752,0.076241404,-0.24268843,-0.37084186,-0.044280745,0.44199064,-0.32968572,0.41070172,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.26218086,0.46184242,-0.15398254,-0.080184266,-0.8473836,-0.14799319,0.19581358,1.3726381,-0.1007914,-0.08072331,1.1779088,-0.5443995,-0.11347569,-0.20951504,0.09917658,-0.15154496,-0.19452858,-0.31353238,-0.11092092,-0.81915635,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.49175292,-0.0845062,-0.3724315,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.38611293,0.040113583,-0.04428074,-0.020125078,-0.061330494,-0.015512856,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.23236027,0.17487854,-0.1896218,-0.13701758,-0.28318796,-0.29523358,-0.22296812,-0.41339812,-0.07029209,-0.00021641934,-0.025562976,-0.12409579,1.3279512,-0.7027496,-0.076839514,-0.09485152,-0.27665195,-0.44733286,-0.25760645,-0.15975301,0.5522052,-0.4415837,-0.13080911,-0.3019798,-0.29517436,-0.14480719,-0.080826886,0.37690514,-0.22724238,-0.043028813,-0.28170022,-0.12443863,-0.104859196,-0.1223493,-0.2242166,-0.2249766,-0.22534361,-0.06901764,-0.24268843,-0.22739658,-0.044280745,-0.62956804,-0.2479945,-0.5196379,1
0.0,3.9210308,-0.13499984,-0.12492645,0.02329781,0.3718534,-0.15398254,-0.080184266,-0.7974645,-0.14799319,-0.23926552,1.3826789,-0.1007914,-0.08072331,-0.31363326,-0.009416077,-0.11347569,-0.20951504,0.37696677,-0.15154496,-0.19452858,-1.1471459,-0.11092092,0.39740688,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.34149247,-0.0845062,-0.7143227,-0.09089309,1.7035419,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.27563512,-0.5010599,-0.04428074,-0.81569946,0.12879041,-0.8137489,-0.096591905,-0.34784025,-0.17342965,-0.1259461,0.7211409,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.062085897,-0.06937325,-0.1896218,-0.13701758,-0.28318796,5.0318546,0.0851737,-0.5202033,0.35972354,-0.13248496,0.8332344,-0.12409579,0.025976475,-1.0813808,-0.076839514,-0.09485152,-0.3135706,-0.086889744,-0.25760645,-0.15975301,1.1166292,-0.09427261,0.6424356,-0.46726146,0.3990998,-0.14480719,-0.080826886,0.3811766,-0.23172513,-0.45767608,-0.28170022,-0.2115074,-0.104859196,-0.1223493,-0.2287099,-0.22892627,-0.22929187,1.8801076,-0.24268843,-0.23187925,-0.044280745,-0.44456774,0.20759165,-0.97150135,0
0.0,-0.10152546,-0.13499984,-0.12492645,0.06658402,2.8355331,-0.15398254,-0.080184266,2.9723074,-0.14799319,0.9597884,-0.1463846,-0.1007914,-0.08072331,-0.31363326,1.1216209,-0.11347569,-0.20951504,0.32568994,-0.15154496,-0.19452858,1.9812019,-0.11092092,1.693757,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,1.3923389,-0.0845062,2.1768177,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,2.502139,1.8288932,-0.04428074,0.010871327,1.8087009,0.015587248,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.8882597,0.81899375,-0.1896218,-0.13701758,-0.28318796,0.28815034,0.42031664,3.3328762,8.937842,0.5399355,0.27747464,-0.12409579,-0.104991406,0.93830645,-0.076839514,-0.09485152,0.11476176,-0.28741845,-0.25760645,-0.15975301,-0.3223584,2.203193,0.6381371,0.49069023,1.6805111,-0.14480719,-0.080826886,-0.26930642,-0.37069005,0.33790022,-0.28170022,0.07051633,-0.104859196,-0.1223493,-0.36800224,-0.35136604,-0.35168752,1.180093,-0.24268843,-0.37084186,-0.044280745,1.6574522,0.075658426,0.9940919,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.4323718,0.10690846,-0.15398254,-0.080184266,1.965324,-0.14799319,0.4543673,-0.1463846,-0.1007914,-0.08072331,-0.31363326,0.12955374,-0.11347569,-0.20951504,0.05209012,-0.15154496,-0.19452858,1.5293356,-0.11092092,1.9204528,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,1.3789719,-0.0845062,1.2748567,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,0.95585823,1.3654976,-0.04428074,-0.06834171,1.2938479,-0.0638908,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,0.46245724,0.114977054,-0.1896218,-0.13701758,-0.28318796,0.060767464,0.23539379,0.7338654,-0.0068003167,1.5781075,0.6790113,-0.12409579,-0.3977431,1.5165491,-0.076839514,-0.09485152,0.15962048,0.062384117,1.8219254,-0.15975301,-0.3223584,0.9081964,0.45506018,0.25911337,0.981064,-0.14480719,-0.080826886,-0.26930642,-0.15103583,0.1916297,0.43115535,-0.07481304,-0.104859196,-0.1223493,-0.1478305,-0.15783222,-0.15822345,0.3529927,-0.24268843,-0.15119128,-0.044280745,-0.16453391,0.37863836,0.281913,1
0.0,-0.10152546,-0.13499984,-0.12492645,-1.1004378,-1.1281832,-0.15398254,-0.080184266,-0.31983867,-0.14799319,-1.383605,-0.1463846,-0.1007914,-0.08072331,-0.31363326,-0.6818359,-0.11347569,-0.20951504,-0.7015376,-0.15154496,-0.19452858,-0.8226707,-0.11092092,-0.7767624,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,-1.1105902,-0.0845062,-1.6360575,-0.09089309,6.933625,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.98837614,-1.0078102,-0.04428074,-0.06834171,-1.5151858,-0.0638908,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.8449683,-1.3280724,-0.1896218,-0.13701758,-0.28318796,-0.676773,-0.7962994,-0.5146842,-1.1665136,-1.3691775,-1.759892,-0.12409579,0.2725042,-1.313397,-0.076839514,-0.09485152,-0.38144907,0.8106596,-0.25760645,-0.15975301,-0.3223584,-1.9715173,-1.5674204,-0.49889454,-0.990361,-0.14480719,-0.080826886,-0.26930642,-0.025519146,-0.94672495,-0.28170022,-0.63004,-0.104859196,-0.1223493,-0.02201808,-0.047241464,-0.047672544,-1.9370036,-0.24268843,-0.025676666,-0.044280745,-1.2945992,-0.13914666,0.26923838,1
0.0,-0.10152546,-0.13499984,-0.12492645,0.19094571,-0.06255158,-0.15398254,-0.080184266,-0.6638751,-0.14799319,0.70869863,-0.1463846,2.645362,-0.08072331,3.46664,-0.79502237,-0.11347569,-0.20951504,0.3195277,-0.15154496,-0.19452858,0.26114464,-0.11092092,-0.83052737,-0.044280745,-0.086926,-0.1613566,-0.18486874,-0.060099468,-0.06239218,0.896065,-0.0845062,-0.28732195,-0.09089309,-0.29686478,-0.08777189,-0.069652244,-0.14444475,-0.18857096,-0.06258341,-0.056167826,-0.55248386,0.2671741,-0.04428074,-0.17510709,-0.019036919,-0.17101339,-0.096591905,-0.34784025,-0.17342965,-0.1259461,-0.3418704,-0.16408952,-0.31040943,-0.07551869,-0.16750436,-0.15637143,0.6992962,-0.1896218,-0.13701758,-0.28318796,-0.26901212,-0.082169496,-0.55856425,-0.12655391,0.88051236,0.06118771,-0.12409579,-0.32840723,1.691853,-0.076839514,-0.09485152,-0.09166706,0.5610953,-0.25760645,15.82187,0.8808802,1.1603973,1.2295563,-0.32943055,0.47619542,0.46200797,-0.080826886,-0.26930642,-0.052415565,0.7212914,3.3586292,-0.2266062,-0.104859196,-0.1223493,-0.04897787,-0.070939474,-0.07136201,2.0493562,1.4951231,-0.05257264,-0.044280745,0.008450323,-0.13452344,-0.4900877,0
