rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_RBMY1J,rnaseq_gene__GENE_CSPG4P2Y,rnaseq_gene__GENE_RBMY1A3P,rnaseq_gene__GENE_RBMY1E,rnaseq_gene__GENE_TSPY3,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_RBMY1A1,rnaseq_gene__GENE_RBMY3AP,rnaseq_gene__GENE_RBMY2FP,rnaseq_gene__GENE_VN1R4,rnaseq_gene__GENE_RBMY1F,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_TSPY2,rnaseq_gene__GENE_CDY2B,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_VEGFA,methylation_gene__GENE_TRIB3,rnaseq_gene__GENE_SNAR-C4,methylation_gene__GENE_SHBG;SAT2,methylation_gene__GENE_SCRIB,rnaseq_gene__GENE_ONECUT3,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_PIGP;TTC3,rnaseq_gene__GENE_ADAD1,methylation_gene__GENE_ENO2,methylation_gene__GENE_TYMP;ODF3B,rnaseq_gene__GENE_SPACA1,rnaseq_gene__GENE_OR10J1,rnaseq_gene__GENE_LCE3C,methylation_gene__GENE_YAP1,methylation_gene__GENE_SYPL1,methylation_gene__GENE_SORBS1,rnaseq_gene__GENE_PRAMEF16,methylation_gene__GENE_SART3,rnaseq_gene__GENE_OR5B3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_SLC6A5,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_SCARNA8,methylation_gene__GENE_RBP5;CLSTN3,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_OR2T29,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TM7SF2,rnaseq_gene__GENE_TMIGD1,methylation_gene__GENE_NT5C3L,rnaseq_gene__GENE_DEFB118,rnaseq_gene__GENE_DEFB132,methylation_gene__GENE_LRRC20,methylation_gene__GENE_NRXN2,rnaseq_gene__GENE_DEFB129,rnaseq_gene__GENE_DEFB123,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_DCUN1D4,rnaseq_gene__GENE_TEX13A,rnaseq_gene__GENE_SRY,rnaseq_gene__GENE_IQCF5,methylation_gene__GENE_DGUOK,rnaseq_gene__GENE_S100G,rnaseq_gene__GENE_DAZ1,rnaseq_gene__GENE_CT47A7,methylation_gene__GENE_ZNF619,methylation_gene__GENE_SKIL,rnaseq_gene__GENE_CST8,rnaseq_gene__GENE_SNORA11B,methylation_gene__GENE_GMCL1,methylation_gene__GENE_ACPL2,cnv_log2__GENE_PRKG1,rnaseq_gene__GENE_LINC01020,methylation_gene__GENE_ZNF672,methylation_gene__GENE_SLC25A38,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_OR4A5,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_FABP9,methylation_gene__GENE_PARP4,rnaseq_gene__GENE_TAAR6,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_PCCA,rnaseq_gene__GENE_OR7G2,rnaseq_gene__GENE_SCARNA23,methylation_gene__GENE_ZNF596;RPL23AP53,methylation_gene__GENE_ZNF160,rnaseq_gene__GENE_BCYRN1,rnaseq_gene__GENE_NKX6-2,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_NRCAM,rnaseq_gene__GENE_MOS,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_KRTAP10-9,rnaseq_gene__GENE_NANOGNB,rnaseq_gene__GENE_VCY,rnaseq_gene__GENE_CDX4,cnv_log2__GENE_DKK1,cnv_log2__GENE_PRKG1-AS1,rnaseq_gene__GENE_C2ORF27B,rnaseq_gene__GENE_DEFB103A,target
-0.104859196,-0.13871242,9.784886,-0.08528087,-0.13615137,8.864988,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,2.5093472,6.489227,-0.1463846,-0.1007914,-0.94916564,0.39766285,-0.06097022,0.27073887,0.81768113,-0.31363326,-0.044280745,0.457569,-0.15975301,0.58821493,0.9848721,-0.15154496,-0.08901244,-0.044280745,0.52645737,1.6077142,-0.39088425,-0.19452858,1.1864623,-0.0843408,2.0156176,-0.12258983,-0.11347569,-0.14480719,-0.07551869,5.8629007,0.47489756,-0.28170022,0.0,1.0456526,1.4710447,-0.18486874,0.14186387,-0.09485152,-0.086926,0.82893455,0.0027361214,-0.07463173,-0.056167826,-0.09721598,1.2109941,-0.1006545,1.0805848,-0.13753338,1.4282693,-0.21893784,2.6564045,0.0,0.61642975,0.53724325,-0.062245425,-0.044280745,1.1421725,0.3856421,0.07220043,-0.05653216,0.6912037,0.5498033,-0.060099468,-0.06258341,0.75573725,-0.11714642,1.0120586,3.5587382,-0.04428074,0.21312365,-0.09089309,-0.044280745,0.58390844,0.21710697,-0.14358655,-0.26930642,2.5319142,-0.26791725,2.8417704,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.08275439,0.08275439,-0.062257726,0.57257956,1
1.9849722,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,16.155277,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.11092881,-0.2844638,-0.06097022,0.38071883,-0.29608098,-0.31363326,-0.044280745,0.42784747,-0.15975301,-0.10597424,0.2795673,-0.15154496,-0.08901244,-0.044280745,-0.031558026,0.3375646,0.29071113,-0.19452858,0.116166,-0.0843408,1.2132471,-0.12258983,-0.11347569,1.8677368,-0.07551869,-0.32614794,0.22714132,-0.28170022,0.0,-0.20951504,-0.3665561,-0.18486874,0.09763272,-0.09485152,-0.086926,0.40790102,-0.3369793,-0.07463173,-0.056167826,-0.09721598,0.32257155,-0.1006545,-0.31040943,-0.13753338,-0.5536811,-0.21893784,0.4164604,0.0,0.07455125,-0.36883366,-0.062245425,-0.044280745,0.21995565,-0.59942645,0.045236453,-0.05653216,0.025054077,-0.474107,-0.060099468,-0.06258341,0.502052,-0.11714642,0.45257276,-0.18857096,-0.04428074,-0.096955664,-0.09089309,-0.044280745,0.6697942,0.21757717,-0.14358655,-0.26930642,-0.22966196,-0.2346921,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.054938897,0.054938897,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.00029702237,0.05928852,-0.06097022,-0.17697415,-0.2789693,-0.31363326,-0.044280745,0.28329608,-0.15975301,1.2159557,0.07910993,-0.15154496,-0.08901244,-0.044280745,-0.20007716,2.761475,-0.9830651,-0.19452858,0.300041,-0.0843408,0.45516768,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.24754013,-0.04164083,-0.28170022,0.0,-0.20951504,-0.24635005,-0.18486874,-0.20290254,-0.09485152,-0.086926,0.2107265,-0.037725788,-0.07463173,-0.056167826,-0.09721598,0.03386278,-0.1006545,-0.31040943,-0.13753338,-0.1154867,15.002266,-0.3418704,0.0,0.6156826,-0.06811561,-0.062245425,-0.044280745,0.30251616,-0.14160487,0.07990442,-0.05653216,0.63806,-0.53979754,-0.060099468,-0.06258341,-0.113677226,-0.11714642,-0.09471648,-0.18857096,-0.04428074,0.048408598,-0.09089309,-0.044280745,-0.95432895,-0.008102895,-0.14358655,-0.26930642,-0.22966196,-0.15777998,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.09070167,0.09070167,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.28364202,0.23406956,-0.06097022,0.535721,-0.5609526,2.9005792,-0.044280745,-0.29718822,-0.15975301,-0.6366168,0.17635775,-0.15154496,-0.08901244,-0.044280745,-0.18219383,0.24320899,0.63262784,-0.19452858,0.062357567,-0.0843408,-0.15735607,-0.12258983,-0.11347569,1.1619536,-0.07551869,5.9127736,0.7612616,-0.28170022,0.0,-0.20951504,-0.055533808,-0.18486874,-0.2830844,-0.09485152,-0.086926,-0.18992697,0.029543001,-0.07463173,-0.056167826,-0.09721598,-0.2506089,-0.1006545,-0.31040943,-0.13753338,-0.4451528,-0.21893784,-0.3418704,0.0,-0.22765069,0.8698437,-0.062245425,-0.044280745,-0.5752774,2.742259,0.4150281,-0.05653216,-0.10538772,-0.22721095,-0.060099468,-0.06258341,-0.24759093,-0.11714642,0.6278662,-0.18857096,-0.04428074,-0.0944362,-0.09089309,-0.044280745,-0.12743454,-0.27531686,-0.14358655,4.763715,-0.22966196,-0.08488651,-0.16408952,1.084672,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.43640846,0.43640846,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.62025434,-0.29197288,-0.06097022,0.1497887,-0.50969505,-0.31363326,-0.044280745,-0.12118709,-0.15975301,0.22979619,-0.151664,-0.15154496,-0.08901244,-0.044280745,-0.085638024,1.5520846,-1.2572222,-0.19452858,-0.59520715,-0.0843408,0.044236835,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.23078732,0.20918356,-0.28170022,0.0,-0.20951504,-0.33417732,-0.18486874,0.0006792462,-0.09485152,-0.086926,0.11550659,0.3355125,-0.07463173,-0.056167826,-0.09721598,2.7540822,-0.1006545,-0.31040943,-0.13753338,-0.5618272,-0.21893784,-0.3418704,0.0,-0.016115619,-0.47248733,-0.062245425,-0.044280745,0.4058117,-0.3188298,0.052940447,-0.05653216,0.3389664,-0.64710706,-0.060099468,-0.06258341,0.9483926,-0.11714642,-0.124910094,-0.18857096,-0.04428074,-0.22502564,-0.09089309,-0.044280745,-0.87945783,-0.018792333,5.7950034,-0.26930642,-0.22966196,-0.15941618,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.06288618,0.06288618,-0.062257726,-0.25726333,0
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-1.5907658,-0.09250492,11.781557,1.5071653,0.4523115,-0.31363326,-0.044280745,2.3974752,-0.15975301,-0.25172037,0.07065241,-0.15154496,-0.08901244,-0.044280745,0.80162203,-0.08193429,-0.7074456,-0.19452858,0.5860632,-0.0843408,0.42500827,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.13697468,0.8032642,-0.28170022,0.0,-0.20951504,-0.11694401,1.0322399,0.20588806,-0.09485152,-0.086926,0.47745457,-0.22884108,-0.07463173,-0.056167826,-0.09721598,1.427349,-0.1006545,-0.31040943,-0.13753338,-1.0175707,-0.21893784,-0.3418704,0.0,0.11894217,-0.8902463,-0.062245425,-0.044280745,-0.8082793,0.29036567,-0.6018989,21.251379,-0.06327246,-0.20391035,-0.060099468,-0.06258341,1.0725327,-0.11714642,0.4778945,-0.18857096,-0.04428074,-0.5782032,-0.09089309,-0.044280745,-0.1402075,0.02323103,-0.14358655,-0.26930642,1.9503653,-0.16373974,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,-0.6126329,-0.6126329,-0.062257726,4.471925,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.27874064,0.10243127,-0.06097022,-0.118363135,-0.043076184,-0.31363326,-0.044280745,0.13502368,-0.15975301,0.54370886,-0.04489867,-0.15154496,-0.08901244,-0.044280745,-0.050483577,0.24725778,-0.24298799,-0.19452858,1.3354924,-0.0843408,0.17467386,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.39742076,0.16927129,-0.28170022,0.0,-0.20951504,-0.50839996,-0.18486874,-0.25881225,-0.09485152,-0.086926,0.7146636,-0.23852348,-0.07463173,-0.056167826,-0.09721598,1.1659441,-0.1006545,-0.31040943,-0.13753338,-0.043914787,-0.21893784,-0.3418704,0.0,-0.08058614,0.056547172,-0.062245425,-0.044280745,0.7208374,0.3401695,1.2547634,-0.05653216,0.19752228,0.0897707,-0.060099468,-0.06258341,0.025154186,-0.11714642,0.39214003,-0.18857096,-0.04428074,-0.062029812,-0.09089309,-0.044280745,-0.015448537,-0.065416306,-0.14358655,-0.26930642,-0.22966196,-0.18633012,3.7585003,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,1.3026623,1.3026623,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.7472694,-0.21028045,-0.06097022,0.38006678,0.15856068,-0.31363326,-0.044280745,-0.0845229,-0.15975301,0.047697973,0.32661882,-0.15154496,-0.08901244,-0.044280745,0.04646473,-0.38935795,-0.8418735,-0.19452858,1.0351105,-0.0843408,1.3330337,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.15507503,0.55795634,-0.28170022,0.0,-0.20951504,-0.27902332,-0.18486874,0.189148,-0.09485152,-0.086926,0.929618,-0.2876991,-0.07463173,-0.056167826,-0.09721598,0.9014855,-0.1006545,-0.31040943,-0.13753338,-0.3324226,-0.21893784,-0.3418704,0.0,-0.4428559,-0.52555305,-0.062245425,-0.044280745,0.13716042,0.41050348,0.17620432,-0.05653216,-0.25617588,-0.0014521637,-0.060099468,-0.06258341,0.90193456,9.930369,0.95560783,-0.18857096,22.538898,-0.21532646,-0.09089309,-0.044280745,-0.63451976,-0.07542124,-0.14358655,-0.26930642,-0.22966196,-0.13457431,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.1900427,0.1900427,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.26984176,-0.094113,-0.06097022,0.14084749,0.25626263,0.73221934,-0.044280745,0.3020153,-0.15975301,0.99144095,0.23549592,-0.15154496,-0.08901244,-0.044280745,0.10944694,1.2564766,0.24231732,-0.19452858,0.05044056,-0.0843408,1.0819474,-0.12258983,-0.11347569,2.8874192,-0.07551869,-0.11544735,0.085486956,-0.28170022,0.0,-0.20951504,-0.06020211,-0.18486874,0.24359284,-0.09485152,-0.086926,1.2924567,0.20921521,-0.07463173,-0.056167826,-0.09721598,0.56669813,-0.1006545,-0.31040943,-0.13753338,-0.06406492,-0.21893784,-0.3418704,0.0,0.2702521,0.46907339,-0.062245425,-0.044280745,0.8884425,-0.639635,-0.18203133,-0.05653216,0.5098856,0.86605924,-0.060099468,-0.06258341,0.0877447,-0.11714642,0.7848866,-0.18857096,-0.04428074,0.27937403,-0.09089309,-0.044280745,0.96201295,0.20371793,-0.14358655,-0.26930642,-0.22966196,-0.069859155,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,-0.17950593,-0.17950593,-0.062257726,10.239219,1
20.276245,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.26136672,-0.037368312,-0.06097022,0.11379105,0.0020432794,-0.31363326,-0.044280745,-0.39034134,-0.15975301,1.5049423,-0.09554377,1.4827994,-0.08901244,-0.044280745,-0.46178156,-0.26942575,0.19188651,-0.19452858,0.9337845,-0.0843408,1.7011956,17.868555,-0.11347569,17.217617,-0.07551869,-0.29442233,0.60897917,11.2487545,0.0,3.63088,-0.37210235,-0.18486874,-0.22720246,-0.09485152,-0.086926,-0.43902528,-0.10589702,-0.07463173,-0.056167826,-0.09721598,0.2862273,-0.1006545,-0.31040943,-0.13753338,0.23149347,-0.21893784,-0.3418704,0.0,0.27409658,0.44192982,-0.062245425,-0.044280745,-0.034296792,-0.071271665,1.1892794,-0.05653216,0.6212739,-0.30844542,-0.060099468,-0.06258341,0.09548848,-0.11714642,0.28743213,-0.18857096,-0.04428074,-0.19859006,-0.09089309,-0.044280745,-0.21332677,-0.2126051,-0.14358655,-0.26930642,-0.22966196,-0.4683442,2.7178936,4.9884586,-0.076839514,10.869215,-0.13704252,-0.044280745,1.2351104,1.2351104,-0.062257726,5.002854,1
1.0092416,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.68660307,-0.3857884,-0.06097022,0.11754038,0.3128697,-0.31363326,-0.044280745,15.0640335,-0.15975301,-1.0706536,-0.04561847,-0.15154496,-0.08901244,-0.044280745,-0.7526591,-0.8748019,-0.5641058,-0.19452858,-0.05221536,-0.0843408,-0.0380523,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.080043025,0.023894448,-0.28170022,0.0,-0.20951504,-0.26282588,-0.18486874,-0.011670897,-0.09485152,-0.086926,0.5763392,-0.41630903,-0.07463173,-0.056167826,-0.09721598,-0.15122339,-0.1006545,-0.31040943,-0.13753338,-0.30766007,-0.21893784,-0.3418704,0.0,0.34049192,-0.2850426,-0.062245425,-0.044280745,0.14515401,-1.0364686,-0.07417543,-0.05653216,-0.1150662,-0.51986074,-0.060099468,-0.06258341,-0.48337293,4.60169,0.10539389,-0.18857096,-0.04428074,-0.49307695,-0.09089309,-0.044280745,-0.92678255,-0.15680672,-0.14358655,-0.26930642,-0.22966196,-0.3918613,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,-0.06824398,-0.06824398,-0.062257726,-0.25726333,1
-0.104859196,0.49380144,5.5036325,-0.08528087,-0.13615137,8.209571,-0.14799319,6.421505,-0.06263095,1.0703806,10.629897,-0.095075995,2.4437187,7.1491,-0.1463846,-0.1007914,-0.2473401,-0.867599,-0.06097022,-1.2178004,-0.7128513,0.9064719,-0.044280745,-1.1925148,-0.15975301,-0.5729928,-0.74459946,14.502981,-0.08901244,-0.044280745,-1.0983924,-1.0578583,-1.1632909,-0.19452858,-1.0530252,4.7313256,-1.7249197,-0.12258983,-0.11347569,0.425551,-0.07551869,-0.47113273,-0.93129593,-0.28170022,0.0,0.5820832,-0.060448393,-0.18486874,-0.67700857,6.225923,-0.086926,-1.6716644,-0.54231393,-0.07463173,-0.056167826,-0.09721598,-1.5562302,-0.1006545,1.2743206,-0.13753338,-0.7697219,-0.21893784,5.9415,0.0,-1.098984,-0.68293506,-0.062245425,-0.044280745,-1.275915,-0.041369315,-1.8460938,-0.05653216,-1.539185,-0.6629652,-0.060099468,-0.06258341,-0.7674984,-0.11714642,-1.8854312,-0.18857096,-0.04428074,-0.428627,-0.09089309,-0.044280745,0.28122297,-0.73266,-0.14358655,1.4660597,-0.22966196,-0.76929086,-0.16408952,1.8336192,-0.076839514,-0.15142901,13.402948,-0.044280745,-1.8961189,-1.8961189,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.4740419,-0.48781034,-0.06097022,0.51440364,0.5031705,-0.31363326,-0.044280745,0.79694986,-0.15975301,-0.3485037,-0.40573227,-0.15154496,-0.08901244,-0.044280745,1.3640707,1.5783203,-0.17944634,-0.19452858,0.29167005,-0.0843408,-0.3150546,-0.12258983,-0.11347569,-0.14480719,-0.07551869,0.2729109,-0.12289911,-0.28170022,0.0,-0.20951504,-0.2550887,-0.18486874,0.19833489,-0.09485152,-0.086926,0.5511374,-0.24717416,-0.07463173,-0.056167826,-0.09721598,1.6315438,-0.1006545,-0.31040943,-0.13753338,0.37257603,-0.21893784,-0.3418704,0.0,0.0018525323,-0.026648112,-0.062245425,-0.044280745,0.53239584,0.75611514,1.7516708,-0.05653216,-0.065793045,-0.12424952,-0.060099468,-0.06258341,0.40426064,-0.11714642,0.83593833,-0.18857096,-0.04428074,0.34858826,-0.09089309,-0.044280745,0.6811762,0.008890801,-0.14358655,-0.26930642,-0.22966196,-0.21512277,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,1.8152621,1.8152621,-0.062257726,-0.25726333,0
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,-0.72755796,-0.5510068,-0.06097022,0.45402962,-0.43897766,2.4697397,-0.044280745,-0.84762824,-0.15975301,-0.8428268,-0.10517325,-0.15154496,-0.08901244,-0.044280745,0.15071164,-0.2764177,-0.9379055,-0.19452858,0.49587858,-0.0843408,0.67431027,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.3007083,-0.17025869,0.20696273,0.0,-0.20951504,-0.71533746,-0.18486874,-0.09673884,-0.09485152,-0.086926,0.10411542,-0.14172006,-0.07463173,-0.056167826,-0.09721598,0.6353111,-0.1006545,-0.31040943,-0.13753338,-1.1443591,-0.21893784,-0.3418704,0.0,-0.52688074,-0.39962554,-0.062245425,-0.044280745,-0.08678504,-0.9815394,2.4796982,-0.05653216,-0.2312569,-0.710819,-0.060099468,-0.06258341,-1.1185676,-0.11714642,-0.09498221,-0.18857096,-0.04428074,-0.08297738,-0.09089309,-0.044280745,-1.2563753,-0.229529,-0.14358655,-0.26930642,-0.22966196,-0.33408064,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,2.5662804,2.5662804,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,4.393856,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,3.5954907,-0.0350578,-0.06097022,0.7238334,2.0603774,-0.31363326,-0.044280745,0.935497,-0.15975301,0.2646737,0.52642596,-0.15154496,-0.08901244,-0.044280745,0.0010202884,1.8854598,4.037361,-0.19452858,1.5050297,-0.0843408,1.6254252,-0.12258983,-0.11347569,-0.14480719,-0.07551869,0.0995114,2.0713797,-0.28170022,0.0,-0.20951504,0.43018675,-0.18486874,0.350108,-0.09485152,-0.086926,0.5186086,-0.2757556,-0.07463173,-0.056167826,-0.09721598,2.0397277,-0.1006545,0.81672925,-0.13753338,15.665816,-0.21893784,-0.3418704,0.0,0.74249154,0.4755026,-0.062245425,-0.044280745,1.4060711,1.9874442,0.58836794,-0.05653216,0.4548359,0.9203721,-0.060099468,-0.06258341,0.23285744,-0.11714642,0.22228208,-0.18857096,-0.04428074,0.51387084,-0.09089309,-0.044280745,0.31135267,0.27278015,-0.14358655,-0.26930642,-0.22966196,0.18647182,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.6152223,0.6152223,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.6526331,-0.27961951,-0.06097022,0.108222656,0.26697814,-0.31363326,-0.044280745,0.31633255,-0.15975301,0.56924844,0.22690125,-0.15154496,-0.08901244,-0.044280745,-0.13117245,0.5573766,0.31096688,-0.19452858,0.2744648,-0.0843408,0.5258015,-0.12258983,-0.11347569,-0.14480719,-0.07551869,0.051242474,0.33879665,-0.28170022,0.0,-0.20951504,0.16971728,-0.18486874,-0.22449759,-0.09485152,-0.086926,0.9916893,-0.02901475,-0.07463173,-0.056167826,-0.09721598,1.7508688,-0.1006545,-0.31040943,-0.13753338,0.16543607,-0.21893784,-0.3418704,0.0,0.5865894,0.50204694,-0.062245425,-0.044280745,0.8275092,-0.78502,-0.12039938,-0.05653216,0.25094295,1.9651812,-0.060099468,-0.06258341,0.0888949,-0.11714642,0.5904049,-0.18857096,-0.04428074,0.14205877,-0.09089309,-0.044280745,0.75999343,-0.008906091,-0.14358655,-0.26930642,-0.22966196,-0.30813605,-0.16408952,-0.3223584,-0.076839514,-0.15142901,-0.13704252,-0.044280745,-0.11592767,-0.11592767,-0.062257726,-0.25726333,1
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.26156354,-0.2280353,-0.06097022,1.3471544,0.1475023,-0.31363326,-0.044280745,0.241121,-0.15975301,-0.17434117,0.7779699,-0.15154496,-0.08901244,-0.044280745,0.6444599,1.1675736,1.1629548,-0.19452858,0.7185027,-0.0843408,1.0830036,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.012178035,0.7577482,-0.28170022,0.0,-0.20951504,0.30037355,-0.18486874,0.5577994,-0.09485152,-0.086926,1.5947102,0.07800937,-0.07463173,-0.056167826,-0.09721598,1.0678297,-0.1006545,-0.31040943,-0.13753338,1.0247625,-0.21893784,-0.3418704,0.0,0.21517453,0.5962831,-0.062245425,-0.044280745,0.04074755,-0.22763015,-0.32840723,-0.05653216,0.75703716,0.41293138,-0.060099468,-0.06258341,1.7892815,-0.11714642,0.83068144,-0.18857096,-0.04428074,0.45328546,-0.09089309,-0.044280745,0.96071357,0.2725967,-0.14358655,-0.26930642,-0.22966196,-0.25204256,-0.16408952,0.6669691,-0.076839514,6.508818,-0.13704252,-0.044280745,-0.3305043,-0.3305043,-0.062257726,-0.25726333,0
-0.104859196,-0.13871242,-0.12492645,-0.08528087,-0.13615137,-0.15398254,-0.14799319,-0.21112938,-0.06263095,-0.13281175,-0.10152546,-0.095075995,-0.13499984,-0.1896218,-0.1463846,-0.1007914,0.7575175,0.8308878,-0.06097022,0.59517896,0.9891682,-0.31363326,-0.044280745,1.5467365,-0.15975301,1.8900826,0.6399261,-0.15154496,-0.08901244,-0.044280745,0.98101735,2.2010145,1.369689,-0.19452858,0.8498599,-0.0843408,1.5113884,-0.12258983,-0.11347569,-0.14480719,-0.07551869,-0.12920412,0.93373436,0.25076196,0.0,-0.20951504,0.3196055,-0.18486874,1.0437084,-0.09485152,-0.086926,1.5702955,0.299014,-0.07463173,-0.056167826,-0.09721598,1.6526388,-0.1006545,-0.31040943,-0.13753338,1.6121656,-0.21893784,1.4079782,0.0,1.1031795,0.72436994,-0.062245425,-0.044280745,1.8282129,1.7069517,0.06064444,-0.05653216,0.66283125,1.327307,-0.060099468,-0.06258341,2.2367063,-0.11714642,0.96939623,-0.18857096,-0.04428074,0.7965357,-0.09089309,-0.044280745,1.9049057,0.45505768,-0.14358655,-0.26930642,-0.22966196,0.03612699,-0.16408952,1.626135,-0.076839514,-0.15142901,-0.13704252,-0.044280745,0.07083347,0.07083347,-0.062257726,-0.25726333,0
